OTM,DTE,Budget,Annual%,Excess%,MaxDD%,Sharpe,Calmar,Sortino,Trades
18%,30-60/x1,0.25,18.507896768507237,7.460953453880027,38.30577878613316,0.8880115131097354,0.48316200205299487,1.2321092082757206,0
18%,30-60/x1,0.5,24.07419183128536,13.027248516658151,33.522423672390225,0.8217292191930129,0.7181518874219519,1.240565624666839,0
18%,30-60/x1,1.0,32.74914487631402,21.70220156168681,43.83806488612211,0.7682255675057343,0.7470481409566385,1.3019372741025348,0
18%,30-60/x1,1.5,39.63451504410405,28.58757172947684,50.400608866244234,0.7581172210850115,0.7863896078971623,1.3922079536772949,0
18%,30-60/x1,2.0,45.45408425544713,34.407140940819914,57.54002419922356,0.7573269343906915,0.7899559461092559,1.4962668706811424,0
18%,30-60/x1,3.3000000000000003,57.62944905908653,46.582505744459326,69.09385506574806,0.7600857655505815,0.8340748826975675,1.7506442852878934,0
18%,30-60/x7,0.25,14.748929984348491,3.701986669721281,45.29561022352524,0.8375500429583493,0.32561499694043905,1.0577017415201762,0
18%,30-60/x7,0.5,17.954653256521436,6.907709941894225,38.52998189507315,0.885538333195018,0.46599173873002275,1.1474065643590312,0
18%,30-60/x7,1.0,23.598478520636768,12.551535206009557,38.27810028684388,0.8304527615205269,0.616500775738537,1.1620925630190504,0
18%,30-60/x7,1.5,28.563801892297434,17.516858577670224,47.43860296736248,0.7921936272927944,0.6021214813587404,1.1893604110001412,0
18%,30-60/x7,2.0,33.08549285256876,22.038549537941552,54.280194418238146,0.7772840251465993,0.6095315834287439,1.242911055879661,0
18%,30-60/x7,3.3000000000000003,43.533973693933326,32.48703037930612,65.57871968919227,0.7795552894225932,0.6638429951097072,1.4088436442510681,0
18%,30-60/x10,0.25,15.302697495562413,4.255754180935202,41.44032950251943,0.8553149195604688,0.36927065202587395,1.1037610736755459,0
18%,30-60/x10,0.5,19.247312103005033,8.200368788377823,34.05957478020175,0.9830713797058798,0.565107234227515,1.3987633113613516,0
18%,30-60/x10,1.0,26.613809850777812,15.566866536150602,35.824352432349166,1.0051927797460587,0.7428971647438827,1.697109085370523,0
18%,30-60/x10,1.5,33.498760381589946,22.451817066962736,45.417917794964005,0.961525982158563,0.7375670662142139,1.8036975683201688,0
18%,30-60/x10,2.0,40.04814460551738,29.00120129089017,52.58315520094826,0.9285177526342249,0.7616154727207234,1.888591960234276,0
18%,30-60/x10,3.3000000000000003,56.0923218762956,45.045378561668386,64.48295065086484,0.8925550393722521,0.8698783369886518,2.083347027956634,0
18%,30-60/x14,0.25,15.086609662000372,4.039666347373162,45.98939098612506,0.8407688828723673,0.32804543262057945,1.0760484806847694,0
18%,30-60/x14,0.5,18.93261137962501,7.885668064997798,39.90210869580273,0.9848899083883651,0.47447646248371117,1.337386128721518,0
18%,30-60/x14,1.0,26.354545019975784,15.307601705348574,33.784914497031956,1.0680614799706027,0.7800684243937057,1.6514724046275673,0
18%,30-60/x14,1.5,33.53947868205602,22.49253536742881,42.787429288533296,1.0531351584633462,0.7838629064598734,1.8033429985210836,0
18%,30-60/x14,2.0,40.57576709651991,29.5288237818927,49.551814803399814,1.030714412161895,0.8188553185691991,1.9103805910846199,0
18%,30-60/x14,3.3000000000000003,58.55152738062148,47.504584065994266,60.786692133665746,1.0028629062303684,0.9632293734929795,2.125892172321864,0
18%,30-60/x21,0.25,16.29957362452967,5.252630309902461,48.31253743518208,0.8991074859657777,0.3373777178728771,1.1444185777666758,0
18%,30-60/x21,0.5,21.512480780775213,10.465537466148003,44.56410823754259,1.112220449747741,0.48273109530445485,1.5178878748199018,0
18%,30-60/x21,1.0,32.14509152690892,21.09814821228171,37.88317580519977,1.2948179463893403,0.8485321212826288,2.064711101317022,0
18%,30-60/x21,1.5,43.11860653793629,32.07166322330907,41.23606305189825,1.3199487004731838,1.0456528423595808,2.3510346774361226,0
18%,30-60/x21,2.0,54.500465987656874,43.45352267302967,47.63900785294247,1.3132050783663805,1.1440302484026355,2.523492793484451,0
18%,30-60/x21,3.3000000000000003,86.37949270468101,75.3325493900538,58.236226015874415,1.3011922576606212,1.4832604825926585,2.844733309806865,0
18%,30-60/x25,0.25,17.850630346930064,6.803687032302854,48.01029472776252,0.9721661147820337,0.37180838918299175,1.249203635651467,0
18%,30-60/x25,0.5,24.731704544614374,13.684761229987163,44.33702310739053,1.2597301891165256,0.5578115717131188,1.8081112235298558,0
18%,30-60/x25,1.0,39.05904895189358,28.01210563726637,36.33929178579031,1.5181185751084374,1.0748434279384271,2.9470176526370877,0
18%,30-60/x25,1.5,54.25938358564897,43.21244027102176,27.84602460319442,1.5385498984793757,1.94855044333418,3.749547762606165,0
18%,30-60/x25,2.0,70.47475283790916,59.42780952328195,24.858950911209952,1.5085798213973771,2.8349849955304878,4.143034468593672,0
18%,30-60/x25,3.3000000000000003,118.20731972065745,107.16037640603024,28.013314609329846,1.44005960707544,4.219683438720545,4.507655884480289,0
18%,45-75/x1,0.25,15.838788756363908,4.791845441736697,36.56159427503249,0.8696828706727482,0.43320837262230777,1.1368658735936388,0
18%,45-75/x1,0.5,19.77083688364658,8.72389356901937,32.072717940183146,0.8274701905759285,0.6164378373083301,1.122947725509829,0
18%,45-75/x1,1.0,26.25562268439832,15.208679369771108,38.004481441048796,0.7721797354670142,0.6908559645821009,1.1582601660204235,0
18%,45-75/x1,1.5,31.601591268212804,20.554647953585594,43.15452080959654,0.7626851151762919,0.7322892405095449,1.2275882732770256,0
18%,45-75/x1,2.0,36.22267290822241,25.175729593595197,47.77411123205823,0.7660114334580308,0.7582071539180331,1.2913346926604101,0
18%,45-75/x1,3.3000000000000003,46.16196184388457,35.115018529257355,59.671971827279854,0.7864171298196865,0.7735953820580971,1.4610998390174497,0
18%,45-75/x7,0.25,14.224815614709607,3.177872300082397,44.46728516112126,0.8533981421113049,0.31989395267032583,1.0833786253276965,0
18%,45-75/x7,0.5,16.948658405635108,5.9017150910078975,36.846789130721255,0.9261073814531962,0.4599765354182259,1.191202419152486,0
18%,45-75/x7,1.0,21.649231699366855,10.602288384739644,39.03223352182345,0.875306249927736,0.5546500865051055,1.2011544839995938,0
18%,45-75/x7,1.5,25.692963011347892,14.646019696720682,40.460861204273364,0.8233406089947939,0.6350078136407604,1.1960031958691226,0
18%,45-75/x7,2.0,29.29011303853697,18.24316972390976,44.55247807367672,0.7957390591022883,0.6574294922518052,1.2041668895894395,0
18%,45-75/x7,3.3000000000000003,37.30357091563328,26.25662760100607,55.508750677460206,0.7757601983925949,0.6720304539439167,1.2917265155274475,0
18%,45-75/x10,0.25,15.436810927904855,4.389867613277644,39.761345205586515,0.8980801149647202,0.3882366365646996,1.1952997916942996,0
18%,45-75/x10,0.5,19.166789963332185,8.119846648704975,33.24806222827463,1.0046675750425182,0.5764784074252747,1.4860439012039823,0
18%,45-75/x10,1.0,25.557046073566504,14.510102758939293,29.608603059439627,0.9684906678700747,0.8631628456857767,1.6955821419296742,0
18%,45-75/x10,1.5,31.06517293048232,20.01822961585511,34.34024888395485,0.9051272718120973,0.9046286483088719,1.720396680317363,0
18%,45-75/x10,2.0,35.99470994332356,24.947766628696353,40.53626853162745,0.8640431867129975,0.8879630821282812,1.7253497516053373,0
18%,45-75/x10,3.3000000000000003,47.18036584656191,36.1334225319347,52.821538808719914,0.8169909656576838,0.8932031688325834,1.798677900151233,0
18%,45-75/x14,0.25,14.638189686455894,3.5912463718286833,45.282632392173085,0.8683064838110824,0.32326278118464785,1.1340981037664364,0
18%,45-75/x14,0.5,17.875354904760044,6.828411590132834,38.45785223733256,1.0330803674528617,0.46480377516786364,1.4450225952839408,0
18%,45-75/x14,1.0,23.773310300077743,12.726366985450532,31.1716898156955,1.0932663071693691,0.7626570917598268,1.7030914325211255,0
18%,45-75/x14,1.5,29.153476014088486,18.106532699461276,33.311971809463685,1.041505750135003,0.8751651262446793,1.703973438746842,0
18%,45-75/x14,2.0,34.15764998015624,23.110706665529033,39.292881961160184,0.9954718228112258,0.8693088487100549,1.6847322549904984,0
18%,45-75/x14,3.3000000000000003,46.08437631729281,35.037433002665594,50.84075183526618,0.938166580195995,0.9064456101399729,1.7191805912124114,0
18%,45-75/x21,0.25,14.239896684930354,3.192953370303144,48.2411795677439,0.8365601106438982,0.2951813536178903,1.0735597438647673,0
18%,45-75/x21,0.5,17.27014915108591,6.2232058364587,44.422563214592145,1.0176121423079147,0.388769758009212,1.37183388700654,0
18%,45-75/x21,1.0,23.125829240569228,12.078885925942018,39.05741047507995,1.1819702679704283,0.5920983741439887,1.7516765919877901,0
18%,45-75/x21,1.5,28.820756375963086,17.773813061335876,36.99385271400214,1.1798918688334579,0.7790687982345362,1.8538267811781415,0
18%,45-75/x21,2.0,34.41856162826622,23.371618313639008,38.24891280165624,1.1433410521577927,0.8998572536361306,1.8695764263919952,0
18%,45-75/x21,3.3000000000000003,48.83141110048563,37.784467785858425,49.45979271310747,1.0779128717440811,0.9872951021799308,1.9075418001584827,0
18%,45-75/x25,0.25,15.555158652205758,4.508215337578548,48.16017194876318,0.9000306510694487,0.32298802148702127,1.1593852339866404,0
18%,45-75/x25,0.5,19.90815495591749,8.861211641290279,44.52506544677963,1.1543262271949086,0.44712241871297215,1.57770579741444,0
18%,45-75/x25,1.0,28.45253227457325,17.40558895994604,36.91256381173606,1.4356184711716538,0.7708088882606142,2.271166313076886,0
18%,45-75/x25,1.5,36.92736443792284,25.88042112329563,28.767756073979406,1.4780647815265693,1.2836372897128339,2.59607669829883,0
18%,45-75/x25,2.0,45.416682274723755,34.36973896009654,25.635667968214847,1.450580944623969,1.7716207875306775,2.6957262570258202,0
18%,45-75/x25,3.3000000000000003,67.94668653257403,56.89974321794682,28.835565607314912,1.3764185439337748,2.356350052496891,2.7809008751978523,0
18%,45-75/x30,0.25,15.881525500947081,4.834582186319871,45.75592569816504,0.9229136112474744,0.34709221283624864,1.198869668911815,0
18%,45-75/x30,0.5,20.440239704645347,9.393296390018136,39.49846951832591,1.1645515950382195,0.517494473935548,1.5589196610477236,0
18%,45-75/x30,1.0,29.30427680127754,18.257333486650328,25.97579924080508,1.4017483803954,1.1281376380228483,1.993705312433393,0
18%,45-75/x30,1.5,38.078089485120834,27.031146170493624,23.445087089829357,1.4660285515740468,1.6241393917295097,2.1435665414056135,0
18%,45-75/x30,2.0,46.94463548219219,35.89769216756498,27.373102333316297,1.4876538851288301,1.7149914142196088,2.217596521442526,0
18%,45-75/x30,3.3000000000000003,70.87988940585358,59.83294609122636,38.02052147628912,1.5248214888151177,1.8642534782185107,2.3297028213136657,0
18%,60-90/x1,0.25,14.752522146692026,3.705578832064816,37.00073920834062,0.8889078716894305,0.39870884912933163,1.1701705435529322,0
18%,60-90/x1,0.5,17.932251912671138,6.8853085980439275,27.10491757489114,0.8819465968420921,0.6615866609121447,1.1780039490681178,0
18%,60-90/x1,1.0,23.39455442797389,12.34761111334668,40.26419934066511,0.8037040748763105,0.5810261922766311,1.15074597145588,0
18%,60-90/x1,1.5,28.054292087493458,17.007348772866248,46.45824198613919,0.7758846795729433,0.6038603892042117,1.1798655663482143,0
18%,60-90/x1,2.0,32.16642396984029,21.119480655213078,49.983676322745104,0.7684413254100511,0.6435385777176804,1.2299745901189687,0
18%,60-90/x1,3.3000000000000003,41.172281255620604,30.125337940993393,54.496589710479924,0.7744508593632323,0.7555019768090736,1.366605621053505,0
18%,60-90/x7,0.25,13.828082946198371,2.781139631571161,42.15826651841176,0.8674511360308682,0.3280040686720181,1.1308599350062771,0
18%,60-90/x7,0.5,16.24511800539221,5.198174690765001,32.22428309714124,0.9716944445441158,0.5041265916272126,1.3056665783400483,0
18%,60-90/x7,1.0,20.49864503015939,9.451701715532181,25.32244899040651,0.9290872555154411,0.8095048404648921,1.3209639627434984,0
18%,60-90/x7,1.5,24.170532068813543,13.123588754186333,32.97870094370618,0.8651146330203352,0.7329134070523894,1.271969016168102,0
18%,60-90/x7,2.0,27.474932011085194,16.427988696457984,38.9917301533653,0.8286406410424342,0.7046348521345079,1.2560219004532225,0
18%,60-90/x7,3.3000000000000003,34.82426906724703,23.77732575261982,49.89024563834287,0.7954957515689179,0.698017590847118,1.290192668116015,0
18%,60-90/x10,0.25,14.733424525357552,3.686481210730342,40.874093756781264,0.900805322458144,0.3604587446764661,1.1876035845061297,0
18%,60-90/x10,0.5,17.911798811575142,6.864855496947932,29.580984963548453,1.0337206671958072,0.6055173224842644,1.460347219312756,0
18%,60-90/x10,1.0,23.397250427309558,12.350307112682348,24.393320533620905,1.0234926271911586,0.9591662764838235,1.6161637762250134,0
18%,60-90/x10,1.5,28.14963033677507,17.102687022147858,31.727956978560123,0.9660569298413008,0.8872184980519522,1.61357229325578,0
18%,60-90/x10,2.0,32.40394773812558,21.35700442349837,37.67924647640229,0.9271261002511292,0.8599945797328905,1.6118266437142237,0
18%,60-90/x10,3.3000000000000003,42.067691156576295,31.020747841949085,49.53593485579446,0.8821075451559978,0.8492358381655823,1.6480465274869733,0
18%,60-90/x14,0.25,13.8881198556978,2.84117654107059,45.23958178902701,0.8639243214360857,0.3069904562881349,1.1295911900368423,0
18%,60-90/x14,0.5,16.444595643155104,5.397652328527894,38.27996880870844,1.038703298492808,0.4295874880497307,1.433178978821223,0
18%,60-90/x14,1.0,21.076990724116527,10.030047409489317,25.010462296252562,1.1016575855304385,0.8427269546022984,1.6323973808878502,0
18%,60-90/x14,1.5,25.287598790827314,14.240655476200104,30.871137716998966,1.0399893505201234,0.819134008686142,1.5848857044168332,0
18%,60-90/x14,2.0,29.188128399647304,18.141185085020094,36.63529677092193,0.9866752660033619,0.7967214946328599,1.5358666452450536,0
18%,60-90/x14,3.3000000000000003,38.35530076231566,27.308357447688447,48.02055423017616,0.9213047627463624,0.7987267406050294,1.5224990643623746,0
18%,60-90/x21,0.25,13.361478313335184,2.3145349987079733,47.888865312979156,0.8233942790248269,0.2790101253393838,1.063015473825791,0
18%,60-90/x21,0.5,15.522599181429865,4.475655866802654,43.71537376446537,0.9895709785914972,0.3550833001008816,1.3135432409813212,0
18%,60-90/x21,1.0,19.660466051901928,8.613522737274717,35.033173689460575,1.1111737821994299,0.5611956891538092,1.5064799816712313,0
18%,60-90/x21,1.5,23.60034020219548,12.553396887568269,33.421357220623285,1.0813282141104534,0.7061454759722456,1.4881226929467282,0
18%,60-90/x21,2.0,27.413111590167528,16.366168275540318,35.62497414417899,1.0361502626468488,0.7694914101333247,1.4583459271501245,0
18%,60-90/x21,3.3000000000000003,36.88633647600079,25.839393161373582,46.69734980514244,0.9719492685177564,0.7899021385564534,1.4585929636652661,0
18%,60-90/x25,0.25,14.166511405202442,3.119568090575232,48.280275397404715,0.8544475684754065,0.2934223404608822,1.1058825750884858,0
18%,60-90/x25,0.5,17.065714779484196,6.018771464856986,44.59513013724968,1.0582188433353208,0.3826811296875092,1.4159230181652533,0
18%,60-90/x25,1.0,22.61553378600414,11.568590471376929,37.002768764099,1.2528598432713713,0.6111849070047506,1.8057434506676888,0
18%,60-90/x25,1.5,27.930162799963142,16.883219485335932,29.001946280232616,1.2555158376317053,0.9630444291595703,1.89242484730777,0
18%,60-90/x25,2.0,33.087108364751884,22.040165050124674,28.073866458031144,1.2184855053980386,1.1785732618702613,1.896056469595756,0
18%,60-90/x25,3.3000000000000003,46.078357103544974,35.03141378891776,34.271116365476324,1.1529213223821868,1.3445245439965565,1.9142991818093977,0
18%,60-90/x30,0.25,14.128385118876775,3.0814418042495646,46.654012791892455,0.8544524137316314,0.3028332242694461,1.1040395988730027,0
18%,60-90/x30,0.5,17.055513556870274,6.008570242243064,41.332326457327476,1.0595407093773062,0.41264344445935824,1.399666502743023,0
18%,60-90/x30,1.0,22.709343982753836,11.662400668126626,30.14459481968801,1.265426079899507,0.7533471296791799,1.7537434751887406,0
18%,60-90/x30,1.5,28.18913973250168,17.14219641787447,27.59890866380098,1.289824807645488,1.0213860292771233,1.82815104638727,0
18%,60-90/x30,2.0,33.566828049853626,22.519884735226416,26.233873153479454,1.2727395428448156,1.279522388992019,1.8421376726215226,0
18%,60-90/x30,3.3000000000000003,47.35449414953106,36.30755083490385,32.85787383330507,1.2412982648824866,1.4411916726496183,1.8633833392866406,0
18%,60-90/x45,0.25,14.664723997371244,3.6177806827440335,47.72796002330028,0.8363561369173443,0.30725645911143246,1.0494925617353639,0
18%,60-90/x45,0.5,18.26336817575156,7.216424861124349,43.3760557805792,1.0512557356507488,0.42104723094552626,1.3493784298526474,0
18%,60-90/x45,1.0,25.620238049616617,14.573294734989407,34.48016774808904,1.4328119556690244,0.743042732181503,1.9068544933937646,0
18%,60-90/x45,1.5,33.22188778334003,22.17494446871282,28.957748385043804,1.6862409086757864,1.1472538313959033,2.3289541485816545,0
18%,60-90/x45,2.0,41.088060036411925,30.041116721784714,25.983352363128542,1.822270534627115,1.58132251228358,2.617317755556144,0
18%,60-90/x45,3.3000000000000003,63.006815994126185,51.95987267949897,30.011747210062723,1.9239246468661737,2.099405128036013,3.0102642722583206,0
18%,75-105/x1,0.25,13.981112481017188,2.934169166389978,38.20930214248977,0.8672532801692471,0.3659086059431014,1.1287086475580546,0
18%,75-105/x1,0.5,16.546405010466692,5.499461695839482,32.20245503370225,0.8849074490395182,0.5138243339878794,1.1407253147926446,0
18%,75-105/x1,1.0,21.019939240554475,9.972995925927265,49.08798153348401,0.8036548858180435,0.4282094839490661,1.0923177736876049,0
18%,75-105/x1,1.5,24.886785505275434,13.839842190648223,57.08890002929825,0.7657661211654999,0.4359303733738684,1.0989982124703361,0
18%,75-105/x1,2.0,28.332588018792237,17.285644704165026,61.76032100466264,0.7514905835514947,0.4587506599367132,1.1328494316189839,0
18%,75-105/x1,3.3000000000000003,35.99761111994315,24.95066780531594,67.9927994786742,0.747972454973629,0.529432695755287,1.2511669596324946,0
18%,75-105/x7,0.25,13.638537403452311,2.591594088825101,41.8250729385366,0.8629539532275264,0.32608520309084976,1.131502407139542,0
18%,75-105/x7,0.5,15.868502393953698,4.821559079326487,31.586017729008987,0.972169110882988,0.5023900933032109,1.311396619322343,0
18%,75-105/x7,1.0,19.778895547454557,8.731952232827346,24.470588675924475,0.9382148200574513,0.8082721592600727,1.3331347487564182,0
18%,75-105/x7,1.5,23.145501380824363,12.098558066197153,28.896381967063352,0.8761490962512581,0.8009826769041899,1.2675704225156121,0
18%,75-105/x7,2.0,26.137648923242796,15.090705608615586,33.81279531547744,0.8394344991316327,0.7730105919778413,1.2367028238405253,0
18%,75-105/x7,3.3000000000000003,32.800663300779135,21.753719986151925,45.06033957167571,0.8048354355571944,0.7279275658498846,1.246687386614174,0
18%,75-105/x10,0.25,14.442729115767294,3.395785801140084,41.76415236871615,0.8916856789992196,0.3458164070530919,1.1704506147873375,0
18%,75-105/x10,0.5,17.323893775036026,6.276950460408816,31.50603119938603,1.014889131591656,0.5498596019727684,1.4116331627607823,0
18%,75-105/x10,1.0,22.228040217267562,11.181096902640352,25.242349186901563,1.0054286919347242,0.8805852439757015,1.5450113281359135,0
18%,75-105/x10,1.5,26.42066871728934,15.373725402662132,27.48990476278714,0.956040407248676,0.96110441070188,1.5259774597458173,0
18%,75-105/x10,2.0,30.124815100239832,19.077871785612622,30.860945205154366,0.9235593661162279,0.9761468710688879,1.5088776339625545,0
18%,75-105/x10,3.3000000000000003,38.41625840331218,27.369315088684967,39.269447719303834,0.8881366740562988,0.9782734577249413,1.5187859980611214,0
18%,75-105/x14,0.25,13.502066166576189,2.4551228519489783,45.63153080409321,0.8486254679475193,0.29589334235889875,1.1058446201514431,0
18%,75-105/x14,0.5,15.69136232342907,4.64441900880186,39.28665708455368,1.012910735248112,0.39940691033237435,1.3793198037338479,0
18%,75-105/x14,1.0,19.680424811761842,8.633481497134632,29.532876291336642,1.0765500766433849,0.6663903853325327,1.5612489995216883,0
18%,75-105/x14,1.5,23.272883863443393,12.225940548816183,31.704161231970375,1.0176680606914783,0.7340640142838756,1.4839120349584978,0
18%,75-105/x14,2.0,26.595726824863377,15.548783510236166,32.91996403689573,0.966140198270454,0.8078905188066325,1.4237998206515563,0
18%,75-105/x14,3.3000000000000003,34.34501913470975,23.29807582008254,38.584575279464566,0.9035245200249522,0.8901230319616558,1.3891674449788793,0
18%,75-105/x21,0.25,12.857115785079088,1.810172470451878,48.002683798019206,0.8019349454036457,0.2678416031732298,1.0312065779668422,0
18%,75-105/x21,0.5,14.556540814749862,3.509597500122652,43.942893375785864,0.9539551537683028,0.33126040860047345,1.252570572825041,0
18%,75-105/x21,1.0,17.80813775270993,6.761194438082718,35.78503073964845,1.070385031575558,0.49764209739742354,1.4093537930996338,0
18%,75-105/x21,1.5,20.915011568366438,9.868068253739228,39.30803863348304,1.0424700706268566,0.5320797550695087,1.3506094105703996,0
18%,75-105/x21,2.0,23.9154277415788,12.86848442695159,42.031201745050815,0.9974303869321061,0.5689922426354332,1.2998287172571736,0
18%,75-105/x21,3.3000000000000003,31.338979888910767,20.292036574283557,46.03497368642361,0.9326554545000523,0.6807645878627512,1.2808133475318397,0
18%,75-105/x25,0.25,13.342549211278886,2.2956058966516757,47.84622074855825,0.8181816627546314,0.27886317879518074,1.0559434280703746,0
18%,75-105/x25,0.5,15.512084168134677,4.465140853507467,43.68180828990689,0.995780794345156,0.3551154307803438,1.314972449957664,0
18%,75-105/x25,1.0,19.657117505156418,8.610174190529207,35.12975913263613,1.1723681275326172,0.5595574234067159,1.6111341206881795,0
18%,75-105/x25,1.5,23.637153705021554,12.590210390394343,29.84999854873743,1.172982656148206,0.7918644842286378,1.6297389029139775,0
18%,75-105/x25,2.0,27.473089649894188,16.426146335266978,30.745189054262823,1.1350497233569725,0.8935736124896276,1.5983439218541573,0
18%,75-105/x25,3.3000000000000003,37.05427579278282,26.007332478155607,34.29877581542436,1.068805123663245,1.0803381436173385,1.5885119027723495,0
18%,75-105/x30,0.25,13.464627869648837,2.4176845550216264,46.0886224696411,0.82286452443015,0.29214645932449124,1.061836239216098,0
18%,75-105/x30,0.5,15.714481615552046,4.667538300924836,40.21247980950622,1.000113542323427,0.39078618602966997,1.3192491671279343,0
18%,75-105/x30,1.0,20.07175004172548,9.02480672709827,29.999081756805634,1.1797229408550536,0.669078813959763,1.6065388289988343,0
18%,75-105/x30,1.5,24.266183672229392,13.219240357602182,29.16667228342086,1.1917815130905982,0.8319832799720166,1.632704404580362,0
18%,75-105/x30,2.0,28.339389800911484,17.292446486284273,28.751910617987136,1.1646974178734837,0.9856524033287173,1.6160616481564385,0
18%,75-105/x30,3.3000000000000003,38.567701256297696,27.520757941670485,36.398095175077586,1.11537083203513,1.0596076819620406,1.619147764614747,0
18%,75-105/x45,0.25,13.832223444940816,2.7852801303136054,47.53538226768982,0.806585788773077,0.29098795013462403,1.0262903582368195,0
18%,75-105/x45,0.5,16.536414454770586,5.489471140143376,42.95460160590925,0.970587922145705,0.3849742247986693,1.2429481101045599,0
18%,75-105/x45,1.0,21.83606430567375,10.789120991046541,33.87323410939984,1.1930938123036199,0.6446406692419794,1.5443902918749464,0
18%,75-105/x45,1.5,27.086558933306538,16.039615618679328,30.832502500200526,1.29408489861767,0.8785066646189479,1.740194972811525,0
18%,75-105/x45,2.0,32.31535314721783,21.268409832590617,33.68189736036758,1.3328886046236075,0.9594279325024688,1.8710849729724608,0
18%,75-105/x45,3.3000000000000003,46.056140878948206,35.009197564321,39.977580121377386,1.3522089980453371,1.1520492420780717,2.1081722616582863,0
18%,90-120/x1,0.25,12.681499757988357,1.6345564433611468,43.633902549507695,0.8164080919460636,0.2906340945231688,1.0704256645926284,0
18%,90-120/x1,0.5,14.116745339543147,3.069802024915937,35.034609825190486,0.8956804582027986,0.40293713587736213,1.1802936327441038,0
18%,90-120/x1,1.0,16.66239433173193,5.615451017104721,37.92752880762664,0.8339211344503535,0.43932190826999995,1.0940192720767676,0
18%,90-120/x1,1.5,18.897042620723603,7.850099306096393,47.25075364649095,0.7657843610429046,0.39993103098635935,1.0170728244670637,0
18%,90-120/x1,2.0,20.911878995785106,9.864935681157895,52.967526211021045,0.7295982476316414,0.3948056571959355,0.9894180614411565,0
18%,90-120/x1,3.3000000000000003,25.422620674950025,14.375677360322815,60.86877825043503,0.7016891040471726,0.41766273951405175,1.0004398208356957,0
18%,90-120/x7,0.25,12.615442067805716,1.5684987531785062,44.21399773978732,0.8096924456599891,0.2853268809134019,1.0599969542517438,0
18%,90-120/x7,0.5,14.009855746260502,2.962912431633292,36.257775469122386,0.9306283030912985,0.38639589894839205,1.2347373385497475,0
18%,90-120/x7,1.0,16.54060052890798,5.49365721428077,35.1246017550824,0.9316168432432163,0.47091211579401365,1.1889749140217483,0
18%,90-120/x7,1.5,18.813743947185024,7.766800632557814,45.34712125530103,0.859097265276342,0.4148828729670622,1.0843832875996022,0
18%,90-120/x7,2.0,20.913357942994914,9.866414628367703,51.78198090660763,0.8100207557712964,0.4038732697521479,1.0361580964882988,0
18%,90-120/x7,3.3000000000000003,25.773582556508366,14.726639241881156,60.96456883403016,0.7599297001704219,0.4227633041525205,1.028099288370122,0
18%,90-120/x10,0.25,12.754868586456936,1.7079252718297262,45.696826425656745,0.8074630706009392,0.2791193521328571,1.0458134824958056,0
18%,90-120/x10,0.5,14.303065344794309,3.2561220301670986,39.345239962543296,0.9371508241844342,0.3635272108750852,1.2383055883979657,0
18%,90-120/x10,1.0,17.18104834051266,6.13410502588545,29.79974069057021,0.9783121730312133,0.5765502632695528,1.2921622019207677,0
18%,90-120/x10,1.5,19.823095869869146,8.776152555241936,39.200742752979096,0.9255668021939455,0.5056816396256336,1.2277191555334763,0
18%,90-120/x10,2.0,22.302711072773597,11.255767758146387,45.13436367530713,0.88288220323506,0.4941403679293554,1.1900519497739768,0
18%,90-120/x10,3.3000000000000003,28.167928173330914,17.120984858703704,53.37828086015476,0.8365694572063086,0.5277039222587141,1.188259190604015,0
18%,90-120/x14,0.25,12.685888121890487,1.638944807263277,47.350845188987954,0.8037964595946475,0.26791260158627017,1.0449318163378893,0
18%,90-120/x14,0.5,14.171849726762575,3.124906412135365,42.63763631261814,0.9433887742622797,0.3323788782017584,1.2488800873198729,0
18%,90-120/x14,1.0,17.011844540505084,5.964901225877874,32.871987195223184,1.0170293530998733,0.517517983913585,1.3108496012168669,0
18%,90-120/x14,1.5,19.651028230732614,8.604084916105403,34.50080070561342,0.9710432697666345,0.5695818018372922,1.2323155477010908,0
18%,90-120/x14,2.0,22.158214102160056,11.111270787532845,38.11591405277181,0.9259286966538013,0.5813376027525359,1.1867523006234115,0
18%,90-120/x14,3.3000000000000003,28.175951779164187,17.129008464536977,46.263531411103024,0.8713447917823672,0.6090315831878346,1.1761878303891,0
18%,90-120/x21,0.25,12.750398362918315,1.7034550482911044,47.58465590491889,0.7983921193099945,0.26795188744025966,1.0297895101243897,0
18%,90-120/x21,0.5,14.303106359095775,3.2561630444685647,43.13961836470214,0.9386074194412442,0.3315538454275923,1.2251817034506869,0
18%,90-120/x21,1.0,17.283095216004728,6.236151901377518,33.825035249668915,1.0365512751065216,0.5109557192900162,1.321485448943353,0
18%,90-120/x21,1.5,20.04975645992446,9.00281314529725,35.85637646873294,1.0081563585876154,0.5591685059813005,1.2722349714271801,0
18%,90-120/x21,2.0,22.69076503004395,11.643821715416738,38.0607865479108,0.9689566063309994,0.5961717318027803,1.2351571187058754,0
18%,90-120/x21,3.3000000000000003,29.06597773238535,18.01903441775814,42.824957815362616,0.9152416118434252,0.6787158520436066,1.2241033967730648,0
18%,90-120/x25,0.25,13.407325657653967,2.3603823430267568,46.92503854430471,0.821355603904764,0.28571794661383854,1.0588451932481822,0
18%,90-120/x25,0.5,15.53872132483136,4.4917780102041505,41.662419092823654,0.9918434190582939,0.37296733274683763,1.3091413811303831,0
18%,90-120/x25,1.0,19.416802197079708,8.369858882452498,31.15452617108121,1.141667212127336,0.6232417752224749,1.5864976283118282,0
